Code,term
110751000000108,Indian or British Indian - ethnic grouping 2001 census
92461000000105,Pakistani or British Pakistani - ethnic grouping 2001 census
92471000000103,Bangladeshi or British Bangladeshi - ethnic grouping 2001 census
110781000000102,Sinhalese - ethnic grouping 2001 census
86461000000107,Sri Lankan - ethnic grouping 2001 census
92481000000101,Other Asian background - ethnic grouping 2001 census
92641000000107,Punjabi - ethnic grouping 2001 census
92651000000105,Kashmiri - ethnic grouping 2001 census
92661000000108,East African Asian - ethnic grouping 2001 census
92671000000101,Tamil - ethnic grouping 2001 census
92681000000104,British Asian - ethnic grouping 2001 census
92691000000102,Caribbean Asian - ethnic grouping 2001 census
92701000000102,Other Asian or Asian unspecified - ethnic grouping 2001 census
92751000000101,Vietnamese - ethnic grouping 2001 census
92761000000103,Japanese - ethnic grouping 2001 census
92771000000105,Filipino - ethnic grouping 2001 census
92781000000107,Malaysian - ethnic grouping 2001 census
